algorithm,max_range,real_cardinality,estimated_cardinality,ratio,size,insertion_time_mean,insertion_time_std,estimation_time
hll_14_sha256,100000,100000,99699,0.99699,131184,0.0012236844539642334,0.0010083440528994999,1.5549659729003906
hll_14_sha256,100000,100000,99699,0.99699,131184,0.0012313950538635253,0.004846681160408894,1.5568733215332031
hll_14_sha256,100000,100000,99699,0.99699,131184,0.001222747230529785,0.0006962990348246229,1.5952587127685547
hll_14_sha256,100000,100000,99699,0.99699,131184,0.001218620014190674,0.0006131315154251634,1.529693603515625
hll_14_sha256,100000,100000,99699,0.99699,131184,0.0012702267169952392,0.009854318617781837,1.5921592712402344
hll_14_sha256,100000,100000,99699,0.99699,131184,0.0012222749710083009,0.0006832048131362961,1.5549659729003906
hll_14_sha256,100000,100000,99699,0.99699,131184,0.001215488338470459,0.0005747384836977103,1.5518665313720703
hll_14_sha256,100000,100000,99699,0.99699,131184,0.001221850061416626,0.0006932652988287055,1.547098159790039
hll_14_sha256,100000,100000,99699,0.99699,131184,0.0012778995513916015,0.009148235471213295,1.5947818756103516
hll_14_sha256,100000,100000,99699,0.99699,131184,0.0012296091556549071,0.0010853896012151174,1.5821456909179688
