algorithm,max_range,real_cardinality,estimated_cardinality,ratio,size,insertion_time_mean,insertion_time_std,estimation_time
hllpp_16_sha256,10000,10000,10045,1.0045,524400,0.0011939080715179444,0.0005843825570830488,6.242990493774414
hllpp_16_sha256,10000,10000,10045,1.0045,524400,0.0012220139980316162,0.0010055008408431131,6.187915802001953
hllpp_16_sha256,10000,10000,10045,1.0045,524400,0.0012011022090911865,0.0006345780128862075,6.109952926635742
hllpp_16_sha256,10000,10000,10045,1.0045,524400,0.0012180257320404053,0.002122531938695311,6.044149398803711
hllpp_16_sha256,10000,10000,10045,1.0045,524400,0.0012150266647338868,0.0008751015396071896,6.067037582397461
hllpp_16_sha256,10000,10000,10045,1.0045,524400,0.0011985967159271241,0.0006017036928374288,6.195068359375
hllpp_16_sha256,10000,10000,10045,1.0045,524400,0.001232137632369995,0.0012784504717367091,6.222009658813477
hllpp_16_sha256,10000,10000,10045,1.0045,524400,0.0012180349349975585,0.0035977043342953745,6.05010986328125
hllpp_16_sha256,10000,10000,10045,1.0045,524400,0.0012013243675231934,0.0005954412245103353,6.25920295715332
hllpp_16_sha256,10000,10000,10045,1.0045,524400,0.001220736074447632,0.0006776789751261725,6.267070770263672
