algorithm,max_range,real_cardinality,estimated_cardinality,ratio,size,insertion_time_mean,insertion_time_std,estimation_time
hllpp_14_mmh3,100000,100000,99864,0.99864,131184,0.0008871686458587646,0.0009177645988954849,1.7447471618652344
hllpp_14_mmh3,100000,100000,101072,1.01072,131184,0.0008813470840454102,0.0005534384575585788,1.5838146209716797
hllpp_14_mmh3,100000,100000,100306,1.00306,131184,0.0008939401626586914,0.0005580471174052071,1.6460418701171875
hllpp_14_mmh3,100000,100000,100307,1.00307,131184,0.0009063446521759034,0.0007438770162993186,1.7139911651611328
hllpp_14_mmh3,100000,100000,100526,1.00526,131184,0.0009428737163543701,0.01419998513908775,1.584768295288086
hllpp_14_mmh3,100000,100000,101325,1.01325,131184,0.0008871188640594482,0.0005561220430703626,1.6129016876220703
hllpp_14_mmh3,100000,100000,100457,1.00457,131184,0.0008931486606597901,0.0005677273036368191,1.7201900482177734
hllpp_14_mmh3,100000,100000,99010,0.9901,131184,0.0009331987380981446,0.01654859161510439,1.653909683227539
hllpp_14_mmh3,100000,100000,99219,0.99219,131184,0.0008919561386108399,0.0006616065057493366,2.0651817321777344
hllpp_14_mmh3,100000,100000,100635,1.00635,131184,0.0008922897338867188,0.0005701156805242802,1.5990734100341797
