algorithm,max_range,real_cardinality,estimated_cardinality,ratio,size,insertion_time_mean,insertion_time_std,estimation_time
hll_16_mmh3,100000,100000,99819,0.99819,524400,0.000833054780960083,0.0008256843102977288,6.2999725341796875
hll_16_mmh3,100000,100000,99567,0.99567,524400,0.0008178218364715576,0.0005935820482535588,6.305932998657227
hll_16_mmh3,100000,100000,100297,1.00297,524400,0.0008331585884094238,0.0010425219691296674,6.663084030151367
hll_16_mmh3,100000,100000,100873,1.00873,524400,0.0008266268253326416,0.0005897937678125052,6.612300872802734
hll_16_mmh3,100000,100000,100288,1.00288,524400,0.0008386651992797851,0.0006787731159260505,6.630182266235352
hll_16_mmh3,100000,100000,100274,1.00274,524400,0.0008504693508148193,0.0007410563372969269,6.839752197265625
hll_16_mmh3,100000,100000,99709,0.99709,524400,0.0008533006191253662,0.0018891522185897252,7.0781707763671875
hll_16_mmh3,100000,100000,99348,0.99348,524400,0.0008160123348236084,0.004166421136952497,6.303071975708008
hll_16_mmh3,100000,100000,99809,0.99809,524400,0.0008239449977874755,0.0006419488781186063,6.290912628173828
hll_16_mmh3,100000,100000,100348,1.00348,524400,0.0007997842311859131,0.0013659040153507814,6.314992904663086
