algorithm,max_range,real_cardinality,estimated_cardinality,ratio,size,insertion_time_mean,insertion_time_std,estimation_time
hllpp_16_sha256,20000,20000,20088,1.0044,524400,0.0012413650035858154,0.0007302910656215687,6.226778030395508
hllpp_16_sha256,20000,20000,20088,1.0044,524400,0.0012495755672454834,0.0007563278253477604,6.086111068725586
hllpp_16_sha256,20000,20000,20088,1.0044,524400,0.0012497119426727295,0.005188454776962358,6.136655807495117
hllpp_16_sha256,20000,20000,20088,1.0044,524400,0.001247754430770874,0.0011261244807482314,6.168842315673828
hllpp_16_sha256,20000,20000,20088,1.0044,524400,0.0012128835678100586,0.0028934925824686047,6.11114501953125
hllpp_16_sha256,20000,20000,20088,1.0044,524400,0.001208274269104004,0.0007163537068907792,6.285667419433594
hllpp_16_sha256,20000,20000,20088,1.0044,524400,0.0012368868827819825,0.0006689858985064467,6.206989288330078
hllpp_16_sha256,20000,20000,20088,1.0044,524400,0.0012206416130065918,0.0007453868618594893,6.179094314575195
hllpp_16_sha256,20000,20000,20088,1.0044,524400,0.0012169490337371827,0.003059740556532144,6.108283996582031
hllpp_16_sha256,20000,20000,20088,1.0044,524400,0.0012076326847076416,0.0005698265664963522,6.118059158325195
