algorithm,max_range,real_cardinality,estimated_cardinality,ratio,size,insertion_time_mean,insertion_time_std,estimation_time
tbe_0.05_0.05,80000,80000,80000,1.0,4194520,0.0006291659355163574,0.0006670867792456962,0.0059604644775390625
tbe_0.05_0.05,80000,80000,80000,1.0,4194520,0.0005886291980743408,0.0006319297889395776,0.0050067901611328125
tbe_0.05_0.05,80000,80000,80000,1.0,4194520,0.0006308069705963135,0.0006815803767412979,0.0059604644775390625
tbe_0.05_0.05,80000,80000,80000,1.0,4194520,0.0006215043067932128,0.0009040412026244542,0.003814697265625
tbe_0.05_0.05,80000,80000,80000,1.0,4194520,0.0006169696807861329,0.0006652821565922771,0.0040531158447265625
tbe_0.05_0.05,80000,80000,80000,1.0,4194520,0.0006173075199127197,0.0006966011598043648,0.005245208740234375
tbe_0.05_0.05,80000,80000,80000,1.0,4194520,0.0006510106563568115,0.00837554198227107,0.003814697265625
tbe_0.05_0.05,80000,80000,80000,1.0,4194520,0.0005849519729614257,0.0006656842884712559,0.005245208740234375
tbe_0.05_0.05,80000,80000,80000,1.0,4194520,0.0005986241340637207,0.0007009332968274188,0.0040531158447265625
tbe_0.05_0.05,80000,80000,80000,1.0,4194520,0.0006169387817382812,0.000753430172617775,0.004291534423828125
