algorithm,max_range,real_cardinality,estimated_cardinality,ratio,size,insertion_time_mean,insertion_time_std,estimation_time
hll_16_sha256,10000,10000,10039,1.0039,524400,0.0012152400970458985,0.0006787273473617948,6.039857864379883
hll_16_sha256,10000,10000,10039,1.0039,524400,0.0012212285041809082,0.0013313449102837667,6.026983261108398
hll_16_sha256,10000,10000,10039,1.0039,524400,0.001189592695236206,0.000543548297144499,6.067037582397461
hll_16_sha256,10000,10000,10039,1.0039,524400,0.0011846390724182128,0.000504656511864231,6.011247634887695
hll_16_sha256,10000,10000,10039,1.0039,524400,0.001186759376525879,0.0005380562735083584,6.329774856567383
hll_16_sha256,10000,10000,10039,1.0039,524400,0.0012196210384368897,0.0020189745169951513,6.054162979125977
hll_16_sha256,10000,10000,10039,1.0039,524400,0.001194101333618164,0.0005740196644683386,6.136894226074219
hll_16_sha256,10000,10000,10039,1.0039,524400,0.0012006505966186524,0.0008600972645294554,6.286859512329102
hll_16_sha256,10000,10000,10039,1.0039,524400,0.001220498752593994,0.0007319791842243229,6.021022796630859
hll_16_sha256,10000,10000,10039,1.0039,524400,0.0012150323390960694,0.0007183499670684329,6.325006484985352
