algorithm,max_range,real_cardinality,estimated_cardinality,ratio,size,insertion_time_mean,insertion_time_std,estimation_time
hllpp_16_sha256,80000,80000,79930,0.999125,524400,0.0012193202018737793,0.0012000716240614126,6.531000137329102
hllpp_16_sha256,80000,80000,79930,0.999125,524400,0.0012116559505462646,0.000569381037691328,6.588935852050781
hllpp_16_sha256,80000,80000,79930,0.999125,524400,0.00129703106880188,0.0012347022503158087,6.564140319824219
hllpp_16_sha256,80000,80000,79930,0.999125,524400,0.0012903873920440674,0.0018151329054310122,6.700992584228516
hllpp_16_sha256,80000,80000,79930,0.999125,524400,0.0012919504165649414,0.003651977155348583,6.482124328613281
hllpp_16_sha256,80000,80000,79930,0.999125,524400,0.0012775867938995362,0.0017809121895772822,6.757974624633789
hllpp_16_sha256,80000,80000,79930,0.999125,524400,0.0012408618450164795,0.0007993507016437531,6.870746612548828
hllpp_16_sha256,80000,80000,79930,0.999125,524400,0.0012252074241638183,0.0007808665888696439,6.554126739501953
hllpp_16_sha256,80000,80000,79930,0.999125,524400,0.0012156458377838135,0.0011943371602190353,6.687164306640625
hllpp_16_sha256,80000,80000,79930,0.999125,524400,0.0012174854278564453,0.000576893001819822,6.623983383178711
