algorithm,max_range,real_cardinality,estimated_cardinality,ratio,size,insertion_time_mean,insertion_time_std,estimation_time
tbe_0.05_0.05,60000,60000,60000,1.0,2097368,0.000619803524017334,0.0008836532146467724,0.005245208740234375
tbe_0.05_0.05,60000,60000,60000,1.0,2097368,0.000588396167755127,0.0006982765469350613,0.0040531158447265625
tbe_0.05_0.05,60000,60000,60000,1.0,2097368,0.0005935912132263184,0.0006273653162418011,0.005245208740234375
tbe_0.05_0.05,60000,60000,60000,1.0,2097368,0.0006185070037841797,0.0006699821169431192,0.004291534423828125
tbe_0.05_0.05,60000,60000,60000,1.0,2097368,0.0005833345413208008,0.0006022528077033981,0.003814697265625
tbe_0.05_0.05,60000,60000,60000,1.0,2097368,0.0006219509601593018,0.0006568596916270111,0.0050067901611328125
tbe_0.05_0.05,60000,60000,60000,1.0,2097368,0.0006034121036529541,0.0006069003246652104,0.003814697265625
tbe_0.05_0.05,60000,60000,60000,1.0,2097368,0.0006077154636383057,0.0006302303588136815,0.0069141387939453125
tbe_0.05_0.05,60000,60000,60000,1.0,2097368,0.0005764849662780762,0.0005956458043478755,0.00476837158203125
tbe_0.05_0.05,60000,60000,60000,1.0,2097368,0.0005741734027862548,0.0005791366695659186,0.0040531158447265625
