algorithm,max_range,real_cardinality,estimated_cardinality,ratio,size,insertion_time_mean,insertion_time_std,estimation_time
hllpp_16_sha256,60000,60000,60160,1.0026666666666666,524400,0.0011933154106140136,0.000982373813041574,6.389856338500977
hllpp_16_sha256,60000,60000,60160,1.0026666666666666,524400,0.001192403745651245,0.00054067495429227,6.326198577880859
hllpp_16_sha256,60000,60000,60160,1.0026666666666666,524400,0.0012148324012756348,0.0009786902140929117,6.732702255249023
hllpp_16_sha256,60000,60000,60160,1.0026666666666666,524400,0.0012103033542633056,0.0006033980689940511,6.646871566772461
hllpp_16_sha256,60000,60000,60160,1.0026666666666666,524400,0.001238563632965088,0.0008234983091183582,6.392717361450195
hllpp_16_sha256,60000,60000,60160,1.0026666666666666,524400,0.0012222198963165282,0.0006560916675544084,6.426095962524414
hllpp_16_sha256,60000,60000,60160,1.0026666666666666,524400,0.0012233490943908691,0.000639122780510474,6.358146667480469
hllpp_16_sha256,60000,60000,60160,1.0026666666666666,524400,0.0012254204750061035,0.0006277650322067601,6.400823593139648
hllpp_16_sha256,60000,60000,60160,1.0026666666666666,524400,0.0012178017139434815,0.0006038880823370796,6.379127502441406
hllpp_16_sha256,60000,60000,60160,1.0026666666666666,524400,0.0012260430812835693,0.0006583889748596162,6.450176239013672
