algorithm,max_range,real_cardinality,estimated_cardinality,ratio,size,insertion_time_mean,insertion_time_std,estimation_time
hllpp_16_sha256,40000,40000,40187,1.004675,524400,0.0011900808811187743,0.0005215699559981033,6.25300407409668
hllpp_16_sha256,40000,40000,40187,1.004675,524400,0.001214741563796997,0.000864731534873056,6.537199020385742
hllpp_16_sha256,40000,40000,40187,1.004675,524400,0.001210520553588867,0.0010959842102489803,6.323099136352539
hllpp_16_sha256,40000,40000,40187,1.004675,524400,0.0012253456592559815,0.0006629346687776853,6.418943405151367
hllpp_16_sha256,40000,40000,40187,1.004675,524400,0.0012392507076263428,0.003481422021494764,6.293058395385742
hllpp_16_sha256,40000,40000,40187,1.004675,524400,0.001263927459716797,0.0008035538033360481,6.394863128662109
hllpp_16_sha256,40000,40000,40187,1.004675,524400,0.0011974372386932372,0.0004995806392111863,6.411075592041016
hllpp_16_sha256,40000,40000,40187,1.004675,524400,0.0012350409984588622,0.0006639030448818246,6.40106201171875
hllpp_16_sha256,40000,40000,40187,1.004675,524400,0.0012687020301818848,0.0007679739400645784,6.352901458740234
hllpp_16_sha256,40000,40000,40187,1.004675,524400,0.0012206944465637207,0.0006097809134959501,6.294965744018555
