algorithm,max_range,real_cardinality,estimated_cardinality,ratio,size,insertion_time_mean,insertion_time_std,estimation_time
hll_14_sha256,80000,80000,79793,0.9974125,131184,0.001203897762298584,0.0048030525416594815,1.6031265258789062
hll_14_sha256,80000,80000,79793,0.9974125,131184,0.0011972272872924805,0.000717966863670608,1.6160011291503906
hll_14_sha256,80000,80000,79793,0.9974125,131184,0.0012024962425231933,0.0006486722771379162,1.5189647674560547
hll_14_sha256,80000,80000,79793,0.9974125,131184,0.001206572437286377,0.0009748274901568171,1.6450881958007812
hll_14_sha256,80000,80000,79793,0.9974125,131184,0.0012095159530639648,0.0007774327372290343,1.5790462493896484
hll_14_sha256,80000,80000,79793,0.9974125,131184,0.0012529623985290527,0.010908379153219247,1.5130043029785156
hll_14_sha256,80000,80000,79793,0.9974125,131184,0.001249056339263916,0.01015661104483947,1.5339851379394531
hll_14_sha256,80000,80000,79793,0.9974125,131184,0.0011775767803192138,0.00048696307050075517,1.5170574188232422
hll_14_sha256,80000,80000,79793,0.9974125,131184,0.0011759981632232666,0.0004622179563192703,1.5201568603515625
hll_14_sha256,80000,80000,79793,0.9974125,131184,0.0011883877754211426,0.0005856386213410625,1.5227794647216797
