algorithm,max_range,real_cardinality,estimated_cardinality,ratio,size,insertion_time_mean,insertion_time_std,estimation_time
hllpp_16_sha256,1000,1000,997,0.997,524400,0.0011952561855316161,0.0005027428826136965,6.1321258544921875
hllpp_16_sha256,1000,1000,997,0.997,524400,0.0011902373313903809,0.0004701787404282287,6.144046783447266
hllpp_16_sha256,1000,1000,997,0.997,524400,0.0012318117141723634,0.000686899014165751,6.0558319091796875
hllpp_16_sha256,1000,1000,997,0.997,524400,0.0012056693077087401,0.0005438951355809146,5.964040756225586
hllpp_16_sha256,1000,1000,997,0.997,524400,0.001196764373779297,0.00046851950917311657,5.939960479736328
hllpp_16_sha256,1000,1000,997,0.997,524400,0.0012009265899658203,0.0004833405237686288,5.92803955078125
hllpp_16_sha256,1000,1000,997,0.997,524400,0.0012033033847808838,0.01312588294769564,6.141185760498047
hllpp_16_sha256,1000,1000,997,0.997,524400,0.0011995697498321533,0.0004727535109210404,5.966901779174805
hllpp_16_sha256,1000,1000,997,0.997,524400,0.0012053207874298095,0.0004996976754821929,5.965232849121094
hllpp_16_sha256,1000,1000,997,0.997,524400,0.0012013028621673584,0.0004869519081798964,5.948066711425781
