algorithm,max_range,real_cardinality,estimated_cardinality,ratio,size,insertion_time_mean,insertion_time_std,estimation_time
hll_16_sha256,100000,100000,100223,1.00223,524400,0.0012250026226043702,0.0006330203998374043,6.70170783996582
hll_16_sha256,100000,100000,100223,1.00223,524400,0.001227654504776001,0.0006339327299704805,6.631135940551758
hll_16_sha256,100000,100000,100223,1.00223,524400,0.0012410340309143067,0.0006845449641017878,6.539821624755859
hll_16_sha256,100000,100000,100223,1.00223,524400,0.0012763991355895996,0.009372639005634939,6.543874740600586
hll_16_sha256,100000,100000,100223,1.00223,524400,0.0012435263156890869,0.0008379623248651756,6.564855575561523
hll_16_sha256,100000,100000,100223,1.00223,524400,0.00121609525680542,0.0006257630565077916,6.534814834594727
hll_16_sha256,100000,100000,100223,1.00223,524400,0.00124121675491333,0.0006874269830666052,6.530046463012695
hll_16_sha256,100000,100000,100223,1.00223,524400,0.0012787103176116943,0.007935865991110756,6.53386116027832
hll_16_sha256,100000,100000,100223,1.00223,524400,0.0012211657047271729,0.0005537739661879954,6.53386116027832
hll_16_sha256,100000,100000,100223,1.00223,524400,0.0012140093803405761,0.002081512307782967,6.512880325317383
