algorithm,max_range,real_cardinality,estimated_cardinality,ratio,size,insertion_time_mean,insertion_time_std,estimation_time
hllpp_14_mmh3,1000,1000,999,0.999,131184,0.0008844771862030029,0.0005390940765874669,1.8010139465332031
hllpp_14_mmh3,1000,1000,999,0.999,131184,0.000879025936126709,0.0004770069083854553,1.714944839477539
hllpp_14_mmh3,1000,1000,999,0.999,131184,0.0008881705284118652,0.0004537584748729619,1.7330646514892578
hllpp_14_mmh3,1000,1000,1001,1.001,131184,0.000895567798614502,0.0004333756171791001,1.734018325805664
hllpp_14_mmh3,1000,1000,999,0.999,131184,0.0008836206912994385,0.0005929510021052824,1.7170906066894531
hllpp_14_mmh3,1000,1000,998,0.998,131184,0.0008837216854095459,0.0005076529808002099,1.725912094116211
hllpp_14_mmh3,1000,1000,1005,1.005,131184,0.0008811786651611328,0.0004646364595894622,1.7240047454833984
hllpp_14_mmh3,1000,1000,1002,1.002,131184,0.0008825101852416992,0.0004448469601612089,1.7170906066894531
hllpp_14_mmh3,1000,1000,995,0.995,131184,0.0008787210941314697,0.00046479822479152333,1.7249584197998047
hllpp_14_mmh3,1000,1000,995,0.995,131184,0.0008840558052062988,0.00047675960024460483,1.7001628875732422
