algorithm,max_range,real_cardinality,estimated_cardinality,ratio,size,insertion_time_mean,insertion_time_std,estimation_time
tbe_0.05_0.05,40000,40000,40000,1.0,2097368,0.0005927815437316895,0.0006418734934665575,0.006198883056640625
tbe_0.05_0.05,40000,40000,40000,1.0,2097368,0.000600262975692749,0.0006599679854268522,0.0040531158447265625
tbe_0.05_0.05,40000,40000,40000,1.0,2097368,0.0005993463516235351,0.0006230240897853066,0.0050067901611328125
tbe_0.05_0.05,40000,40000,40000,1.0,2097368,0.0005787641525268555,0.0006020914436628355,0.005245208740234375
tbe_0.05_0.05,40000,40000,40000,1.0,2097368,0.0006488559722900391,0.011762953771396438,0.0040531158447265625
tbe_0.05_0.05,40000,40000,40000,1.0,2097368,0.0005586159706115723,0.0006441116012115673,0.00476837158203125
tbe_0.05_0.05,40000,40000,40000,1.0,2097368,0.0005503441810607911,0.0005833209028683177,0.0040531158447265625
tbe_0.05_0.05,40000,40000,40000,1.0,2097368,0.0005491026401519775,0.0005599972281344396,0.00476837158203125
tbe_0.05_0.05,40000,40000,40000,1.0,2097368,0.0005920005798339844,0.0009066445610750827,0.0050067901611328125
tbe_0.05_0.05,40000,40000,40000,1.0,2097368,0.0005837068557739258,0.0006439650123289649,0.003814697265625
