algorithm,max_range,real_cardinality,estimated_cardinality,ratio,size,insertion_time_mean,insertion_time_std,estimation_time
tbe_0.1_0.05,10000,10000,10000,1.0,524504,0.0005509023666381836,0.0005926830446067002,0.0059604644775390625
tbe_0.1_0.05,10000,10000,10000,1.0,524504,0.0005533074378967285,0.0027965046554341393,0.00286102294921875
tbe_0.1_0.05,10000,10000,10000,1.0,524504,0.0005439152717590332,0.0005871533349541216,0.0030994415283203125
tbe_0.1_0.05,10000,10000,10000,1.0,524504,0.0005498364925384521,0.0005940461521504926,0.0040531158447265625
tbe_0.1_0.05,10000,10000,10000,1.0,524504,0.0005464365005493164,0.0006380205127612238,0.0040531158447265625
tbe_0.1_0.05,10000,10000,10000,1.0,524504,0.0005526126861572266,0.0013860523446929682,0.003814697265625
tbe_0.1_0.05,10000,10000,10000,1.0,524504,0.0005447984218597412,0.0005828030165132336,0.005245208740234375
tbe_0.1_0.05,10000,10000,10000,1.0,524504,0.0005465075492858887,0.0006110591890242907,0.003814697265625
tbe_0.1_0.05,10000,10000,10000,1.0,524504,0.0005443318367004394,0.0006830576467994106,0.003814697265625
tbe_0.1_0.05,10000,10000,10000,1.0,524504,0.0005464745998382568,0.000655082018850707,0.0050067901611328125
