algorithm,max_range,real_cardinality,estimated_cardinality,ratio,size,insertion_time_mean,insertion_time_std,estimation_time
hll_14_mmh3,100000,100000,100430,1.0043,131184,0.000806874942779541,0.0006348790769892997,1.5211105346679688
hll_14_mmh3,100000,100000,99622,0.99622,131184,0.0008085546970367432,0.0006724552963739074,1.5208721160888672
hll_14_mmh3,100000,100000,100279,1.00279,131184,0.000843857765197754,0.011754217900738597,1.5490055084228516
hll_14_mmh3,100000,100000,100734,1.00734,131184,0.0008068296432495117,0.0008518548626310669,1.516103744506836
hll_14_mmh3,100000,100000,99878,0.99878,131184,0.0007994389057159424,0.0005398131392775697,1.5201568603515625
hll_14_mmh3,100000,100000,100645,1.00645,131184,0.0008069652080535889,0.0008668055353140877,1.5158653259277344
hll_14_mmh3,100000,100000,99730,0.9973,131184,0.000803205919265747,0.0005762487841804486,1.5370845794677734
hll_14_mmh3,100000,100000,99887,0.99887,131184,0.0008058281421661377,0.0006098970734352869,1.5501976013183594
hll_14_mmh3,100000,100000,100141,1.00141,131184,0.0008748038291931153,0.02347919370128435,1.5439987182617188
hll_14_mmh3,100000,100000,99886,0.99886,131184,0.000807701826095581,0.0008854898787534053,1.5418529510498047
