algorithm,max_range,real_cardinality,estimated_cardinality,ratio,size,insertion_time_mean,insertion_time_std,estimation_time
hllpp_14_mmh3,80000,80000,80035,1.0004375,131184,0.0009131913661956788,0.0015961851139586693,1.7688274383544922
hllpp_14_mmh3,80000,80000,79193,0.9899125,131184,0.0009220305919647217,0.0010406775133810489,1.596212387084961
hllpp_14_mmh3,80000,80000,80389,1.0048625,131184,0.0009282028198242188,0.0007556635488239843,1.6891956329345703
hllpp_14_mmh3,80000,80000,79386,0.992325,131184,0.0009269547462463379,0.002115297987640161,1.6307830810546875
hllpp_14_mmh3,80000,80000,79856,0.9982,131184,0.0009204230308532715,0.0009288868752866132,1.7008781433105469
hllpp_14_mmh3,80000,80000,78548,0.98185,131184,0.0009270411968231202,0.0015878086475882341,1.7421245574951172
hllpp_14_mmh3,80000,80000,79949,0.9993625,131184,0.00094740309715271,0.0026253100172723845,1.672983169555664
hllpp_14_mmh3,80000,80000,79816,0.9977,131184,0.0009289985656738281,0.0012950606003749364,1.6849040985107422
hllpp_14_mmh3,80000,80000,79851,0.9981375,131184,0.0009218539237976075,0.0018940737953164076,1.6200542449951172
hllpp_14_mmh3,80000,80000,80009,1.0001125,131184,0.000927392339706421,0.000913856508241663,1.764059066772461
