algorithm,max_range,real_cardinality,estimated_cardinality,ratio,size,insertion_time_mean,insertion_time_std,estimation_time
hllpp_16_sha256,100000,100000,99743,0.99743,524400,0.0012135484695434571,0.0006059837135654903,6.372928619384766
hllpp_16_sha256,100000,100000,99743,0.99743,524400,0.0012111552715301514,0.0006144109442633598,6.644964218139648
hllpp_16_sha256,100000,100000,99743,0.99743,524400,0.0012205211639404296,0.0005905169245437788,6.433963775634766
hllpp_16_sha256,100000,100000,99743,0.99743,524400,0.0012934187889099122,0.01421818261734517,6.310939788818359
hllpp_16_sha256,100000,100000,99743,0.99743,524400,0.001247513198852539,0.0009973978452393435,6.309032440185547
hllpp_16_sha256,100000,100000,99743,0.99743,524400,0.0012948557376861573,0.01080946266842226,6.464719772338867
hllpp_16_sha256,100000,100000,99743,0.99743,524400,0.001314104175567627,0.012620270241234528,6.386041641235352
hllpp_16_sha256,100000,100000,99743,0.99743,524400,0.001213374090194702,0.0013574583370977932,6.3629150390625
hllpp_16_sha256,100000,100000,99743,0.99743,524400,0.0012396741867065429,0.0010561725853028864,6.610870361328125
hllpp_16_sha256,100000,100000,99743,0.99743,524400,0.0012319822311401367,0.0006399568077290749,6.42704963684082
