algorithm,max_range,real_cardinality,estimated_cardinality,ratio,size,insertion_time_mean,insertion_time_std,estimation_time
tbe_0.1_0.05,1000,1000,1000,1.0,32984,0.0005691850185394287,0.01048810347209761,0.0057220458984375
tbe_0.1_0.05,1000,1000,1000,1.0,32984,0.0005577975273132324,0.0007173563860129984,0.0040531158447265625
tbe_0.1_0.05,1000,1000,1000,1.0,32984,0.0005541545391082764,0.0015473393356019672,0.003814697265625
tbe_0.1_0.05,1000,1000,1000,1.0,32984,0.0005724863529205322,0.044432106356747665,0.0059604644775390625
tbe_0.1_0.05,1000,1000,1000,1.0,32984,0.0005516894340515137,0.0005701803417411134,0.008821487426757812
tbe_0.1_0.05,1000,1000,1000,1.0,32984,0.0005520877838134765,0.000605480919983505,0.005245208740234375
tbe_0.1_0.05,1000,1000,1000,1.0,32984,0.0005496167659759521,0.0007854436519017085,0.0040531158447265625
tbe_0.1_0.05,1000,1000,1000,1.0,32984,0.0005526387214660645,0.0005670514456577946,0.0040531158447265625
tbe_0.1_0.05,1000,1000,1000,1.0,32984,0.0005528274536132813,0.0009949427862629345,0.0040531158447265625
tbe_0.1_0.05,1000,1000,1000,1.0,32984,0.000553213119506836,0.0005862415154939345,0.003814697265625
