algorithm,max_range,real_cardinality,estimated_cardinality,ratio,size,insertion_time_mean,insertion_time_std,estimation_time
hllpp_14_sha256,1000,1000,985,0.985,131184,0.0011891531944274903,0.0005767478174096876,1.7549991607666016
hllpp_14_sha256,1000,1000,985,0.985,131184,0.0011809143543243408,0.0005018373376221985,1.74713134765625
hllpp_14_sha256,1000,1000,985,0.985,131184,0.001191501808166504,0.0005002666917696347,1.7600059509277344
hllpp_14_sha256,1000,1000,985,0.985,131184,0.001196966028213501,0.0006150789409351466,1.6047954559326172
hllpp_14_sha256,1000,1000,985,0.985,131184,0.0012027559757232665,0.0005462946843742695,1.5892982482910156
hllpp_14_sha256,1000,1000,985,0.985,131184,0.0011852084636688233,0.00046724304577372856,1.889944076538086
hllpp_14_sha256,1000,1000,985,0.985,131184,0.0011875878810882568,0.0004722016540013751,1.5909671783447266
hllpp_14_sha256,1000,1000,985,0.985,131184,0.0011867368221282959,0.00047016174772528634,1.634836196899414
hllpp_14_sha256,1000,1000,985,0.985,131184,0.0011894875526428223,0.0004615818042493223,1.5921592712402344
hllpp_14_sha256,1000,1000,985,0.985,131184,0.0011860312461853028,0.0004943835376507817,1.5919208526611328
