algorithm,max_range,real_cardinality,estimated_cardinality,ratio,size,insertion_time_mean,insertion_time_std,estimation_time
hllpp_14_sha256,20000,20000,19915,0.99575,131184,0.0012394708633422851,0.0010874821690235574,1.6603469848632812
hllpp_14_sha256,20000,20000,19915,0.99575,131184,0.001251320219039917,0.0019198402568528015,1.7430782318115234
hllpp_14_sha256,20000,20000,19915,0.99575,131184,0.0012470936775207519,0.001167017687668861,1.6629695892333984
hllpp_14_sha256,20000,20000,19915,0.99575,131184,0.0012546162605285645,0.00583774173488078,1.7910003662109375
hllpp_14_sha256,20000,20000,19915,0.99575,131184,0.0012451581954956055,0.0027265238620958437,1.6870498657226562
hllpp_14_sha256,20000,20000,19915,0.99575,131184,0.0012557251930236817,0.0024399866602314033,1.6388893127441406
hllpp_14_sha256,20000,20000,19915,0.99575,131184,0.0012347732543945313,0.0007390010157131278,1.6818046569824219
hllpp_14_sha256,20000,20000,19915,0.99575,131184,0.0012204874992370605,0.0007021797943550022,1.667022705078125
hllpp_14_sha256,20000,20000,19915,0.99575,131184,0.0012712687969207764,0.0034521305773633102,1.6829967498779297
hllpp_14_sha256,20000,20000,19915,0.99575,131184,0.0012343750953674316,0.012782912193828593,1.7440319061279297
